
# **************** Reading GerdaMalaperis.txt
travivi|7679|tra-viv-i|“Sed kial, kial, kial?” diris la policano preskaŭ krie al sia edzino, kiu estis lia plej helpema kunlaboranto. “Diru al mi kial, kaj mi solvos la problemon. Oni ne kaptas homon por la simpla plezuro travivi aventuron! Ŝi ne estas riĉa. Ne kun la espero ricevi monon ili ŝin kaptis. Ŝi ĉiam vivis plej trankvilan, honestan vivon. Do, ne ĉar ŝi enmiksis sin en iun kriman agadon ili ŝin kaptis. Pro kio do? Por kio?”|tra -  through (place)<br>viv -  live, be alive<br>i - termination of the infinitive in verbs<br>
kuracisto|1947|kurac-ist-o|Ni devas informi la aŭtoritatojn. Tuj. Mi iros. Ili eble decidos voki doktoron, kuraciston, kaj almenaŭ tuj sendos flegistinon. Certe estas flegistino en ĉi tiu universitato, ĉu ne?|kurac -  treat (as an ilness), apply remedies, doctor<br>ist -  person occupied with<br>o - ending of nouns (substantive)<br>
bona|581|bon-a|Bonan tagon, Bob.|bon -  good<br>a - termination of adjectives<br>
sukerujo|1614|suker-uj-o|Cetere, ĉi tie ne estas peca sukero. Estas nur pulvora sukero, en sukerujoj.|suker -  sugar<br>uj -  container<br>o - ending of nouns (substantive)<br>
komprenebla|13306|kompren-ebl-a|Lasu min paroli plu! – kolekto da tekstoj, sen rilato unu kun la alia, kiuj estas kompreneblaj sen plua lernado por tiu, kiu bone lernis la vortojn kaj gramatikaĵojn de la paralela ĉapitro en Gerda malaperis! – Ilia celo estas disponigi al la lernanto legolibron por praktiki tion, kion li lernis legante la romaneton.|kompren -  understand, comprehend<br>ebl -  able, possible<br>a - termination of adjectives<br>
evidenta|5730|evident-a|Antaŭe ŝi ne multe pensis pri la plezuro esti libera. Liberi estis io perfekte natura. Ŝi iris, kien ŝi deziris, sen iu ajn malhelpo, kaj tiu libereco ŝajnis evidenta rajto. Kaj nun oni malliberigis ŝin malantaŭ ŝlosita pordo. Ŝi, kiu tiom ŝatis ĝoji, ridi, kanti, kiu tiom ŝatis ludi kaj promeni sub la suno, nun ne plu trovis en si la humuron, kiu tiom ofte helpis ŝin en la malfacilaj horoj de la vivo. Ŝi ne povis vidi la eksteran sunon, kaj same en ŝia koro ne plu lumis la kutima suno de ĝojo.|evident -  evident, obvious<br>a - termination of adjectives<br>
sendube|13148|sen-dub-e|Vi legis ĉi tiun aventuron ĝis la fino. Sendube vi estas kontenta, ke ĉio finiĝis bone. Sed ĉu vi rimarkis, ke en la rakonto grava kontraŭdiro troviĝas? Alivorte, en unu loko la aŭtoro diras ion, kaj en alia li diras la kontraŭon. Ĉu vi ne rimarkis? Bedaŭrinde! Nun vi devos relegi la tutan tekston por trovi, pri kio temas. Legu atente, kaj se post unu legado vi ne trovis, relegu duan fojon, trian fojon... Certe vi fine trovos.|dub -  doubt<br>e - ending of adverbs<br>
redukti|13857|redukt-i|Redukti plej severe, en ĉiu instru-unuo, la proporcion de novaj lernendaĵoj. Tiel, ĉiu nove enkondukata elemento estas kvazaŭ portata de la tuta kunteksto. En ĉi tiu libro, novaj vortoj aperas tiamaniere, ke, asimilinte la enhavon de la unua ĉapitro, la lernanto jam komprenas almenaŭ 82 procentojn de ĉapitroj 2 ĝis 8; 89 procentojn de ĉapitroj 9 ĝis 12; kaj 92 procentojn de la tekstoj post ĉapitro 12. Fakte, la lasta ĉapitro enhavas nur 3 procentojn da novaj radikoj.|redukt -  reduce<br>i - termination of the infinitive in verbs<br>
ĉiufoje|12852|ĉiu-foj-e|“La frato de Marta plurfoje vizitis min, antaŭ kelkaj monatoj. Li provis igi min traduki por li la dokumenton. Sed kiam mi demandis, de kie li ricevis ĝin, li hezitis, iom paliĝis, ne respondis tuj, kaj mi komprenis, ke li ne agis honeste. Mi memoris la vortojn de Prof. Kosadi, kaj malakceptis kunlabori. Sed li revenis unufoje, dufoje, trifoje. Mi ĉiufoje rifuzis. Kiam mi poste ricevis inviton instrui pri malnovaj sekretaj lingvoj en la kadro de kurso de Prof. Ronga, mi tute ne imagis, ke estas rilato inter Ronga kaj la junulo, kiu tiel ofte venis al mia hejmo insisti, por ke mi traduku la paperon pri l' trezoro.”|foj -  time (e.g. three times etc.)<br>e - ending of adverbs<br>
laŭ|4244|laŭ|“Ĉu mi ankaŭ voku la policon?” ŝi diras. “Li ja ricevis baton, baton sufiĉe fortan, por ke li iĝu senkonscia. Laŭ mia opinio, tio pravigas, ke oni venigu la policon. Ĉu vi ne konsentas?”|
ebligi|10784|ebl-ig-i|Kaj Gerda klarigas. Ŝi rakontas, ke temas pri la trezoro de la Lumo-serĉantoj. La Lumoserĉantoj estis sekreta societo, kiu naskiĝis en la dekkvina jarcento kaj daŭris, jen forta, jen malforta, laŭ la epokoj, ĝis la mezo de la dekoka jarcento. Ĝi havis membrojn en tre multaj landoj, en plej malsamaj popoloj. Katolikoj, protestantoj, ortodoksuloj, judoj, islamanoj, budhanoj kaj aliaj estis membroj de tiu internacia aŭ supernacia societo. Ilia celo estis sekrete labori por la unuigo de la mondo, de la popoloj, por la harmoniigo de la religioj, kaj por la inter-kompreniĝo de la malsamaj tradicioj. Ili estis morala kaj filozofia elito. Ili estis elpensintaj sekretan lingvon, kiu ebligis al ili komuniki, el kiu ajn lando aŭ popolo ili estis. La ŝtatoj, kiam ili malkovris la ekziston de la Lumo-serĉantoj, ektimis tiujn homojn, miskomprenis iliajn celojn, kaj ilin persekutis. Inter la Lumoserĉantoj, tre riĉaj homoj troviĝis. Tial, laŭ diversaj malnovaj dokumentoj, ilia trezoro estas multvalora. Ĉi tiu papero estas fotokopio de dokumento, kiu tre precize indikas, kie oni kaŝis la trezoron.|ebl -  able, possible<br>ig -  to cause to be<br>i - termination of the infinitive in verbs<br>
sinjorino|3443|sinjor-in-o|Sed nun Tom malŝatas la aventuron. Li sin demandas, kial li sentas tiun flegistinon nefidinda. Li preferus silenteman, grav-aspektan sinjorinon. Tiu ĉi ne aspektas tre zorgeme, kaj li ne trovas ŝin atentema pri liaj demandoj. Verdire, li opinias ŝin ema fuŝi sian laboron. Li timas, ke ŝi ofte agas fuŝe. Fuŝemaj homoj ekzistas en la mondo. Kial tiu tro parolema flegistino ne estus unu el ili? Ĉu li mispaŝis, kiam li turnis sin al ŝi? Sed al kiu alia li povus sin turni? Ŝi estis la sola flegistino, kiu troviĝis en la universitato. Aŭ ĉu li mispensas?|sinjor -  Sir, Mr.<br>in -  ending of feminine words<br>o - ending of nouns (substantive)<br>
veki|5894|vek-i|Vekis ŝin infana voĉo. Ĝi venis el iu alia ĉambro, en la sama domo, tute certe. Ĝi diris: “Neniam diru nek al via patro, nek al via patrino, ke ni venis en la forlasitan domon. Estas malpermesite ludi ĉi tie. Se ili scius...” Alia voĉeto respondis: “Mi neniam diros. Nek al mia patro, nek al mia patrino. Ne havu zorgojn. Neniam oni scios, ke ni venis ludi ĉi tie.”|vek -  wake, arouse<br>i - termination of the infinitive in verbs<br>
ĝoje|5030|ĝoj-e|“Ĉe mi okazis la malo. Mi daŭre pensis pri vi. Mi rimarkis, ke vi ne aspektas tre ĝoje. Vi ŝajnis malfeliĉa. Mi min demandis, ĉu mi povus helpi. Vi ja tre afable konsentis min veturigi. Mi sentas min danka. Mi volus redoni al vi similan servon. Mi opiniis, ke se mi helpas vin vortigi vian malĝojon, tio eble senpezigos vin, kaj mi estos kontenta agi helpe. Eble estas stulte, sed mi ĉiam deziras feliĉigi la homojn.”|ĝoj -  rejoice, be glad<br>e - ending of adverbs<br>
daŭrigi|7247|daŭr-ig-i|Ne ridu pri mi, aŭ mi ne daŭrigos la rakonton. Okazis io. Du el la soldatoj estis furiozaj, ĉar la kelnero ne volis porti al ili bieron. Ili faris bruegon, kriegis, kriaĉis, la aliaj provis ilin silentigi, kaj finfine speco de milito komenciĝis inter ili. Ili ekbatis unu la alian kun rimarkinda forto. Subite, jen unu telero flugis tra la aero, poste du, tri, kvar, kvin aliaj teleroj, unu taso eĉ flugis ĝis la plafono...|daŭr -  continue<br>ig -  to cause to be<br>i - termination of the infinitive in verbs<br>
simple|1583|simpl-e|Kiel vi povas scii, ke ne estis tute simple peco da sukero?|simpl -  simple<br>e - ending of adverbs<br>
pala|242|pal-a|Kio okazas al vi? Vi estas pala! Bela, sed pala.|pal -  pale<br>a - termination of adjectives<br>
kursgvidanto|13996|kurs-gvid-ant-o|La kursgvidanto decidos mem, kiel organizi sian instruadon, utiligante la du libretojn, kiuj akompanas ĉi tiun (vidu paĝon 61 pri akompanaj libroj).|kurs -  course (of instruction), series of lessons<br>gvid -  guide<br>ant -  ending of present active participle<br>o - ending of nouns (substantive)<br>
dankemo|4077|dank-em-o|“Mi ne volas ĝeni vin. Estas jam tiel bonkore, ke vi veturigas min. Mi vere sentas grandan dankemon al vi.”|dank -  thank<br>em -  inclined to<br>o - ending of nouns (substantive)<br>
malproksima|389|mal-proksim-a|Mi ne vidas. Li estas tro malproksima. Diable! Tiu alta forta knabo nun staras inter ili kaj mi. Mi ne plu vidas.|mal -  denotes opposites<br>proksim -  near<br>a - termination of adjectives<br>
halti|444|halt-i|Ŝi rigardas al li nun, kaj lia mano haltas.|halt -  halt, stop<br>i - termination of the infinitive in verbs<br>
fuŝema|3481|fuŝ-em-a|Sed nun Tom malŝatas la aventuron. Li sin demandas, kial li sentas tiun flegistinon nefidinda. Li preferus silenteman, grav-aspektan sinjorinon. Tiu ĉi ne aspektas tre zorgeme, kaj li ne trovas ŝin atentema pri liaj demandoj. Verdire, li opinias ŝin ema fuŝi sian laboron. Li timas, ke ŝi ofte agas fuŝe. Fuŝemaj homoj ekzistas en la mondo. Kial tiu tro parolema flegistino ne estus unu el ili? Ĉu li mispaŝis, kiam li turnis sin al ŝi? Sed al kiu alia li povus sin turni? Ŝi estis la sola flegistino, kiu troviĝis en la universitato. Aŭ ĉu li mispensas?|fuŝ -  bungle, blunder, botch<br>em -  inclined to<br>a - termination of adjectives<br>
paroligi|3864|parol-ig-i|La ideo de Linda estis jena: sekvi lin estus danĝere, sed se li veturos aŭte, mi petos lin akcepti, ke mi veturu kun li, kaj dum la veturado mi igos lin paroli. Mi diskrete faros ŝajne banalajn demandojn, kaj paroligos lin. Tiel mi scios kiel eble plej multe pri li.|parol -  speak, talk<br>ig -  to cause to be<br>i - termination of the infinitive in verbs<br>
miskompreni|3800|mis-kompren-i|“Mi ne petas vin ripari mian veturilon, vi min miskomprenis. Mi demandas nur, ĉu vi bonvolus akcepti min en via aŭto ĝis la urbo.”|mis -  mis-, incorrectly, in error<br>kompren -  understand, comprehend<br>i - termination of the infinitive in verbs<br>
iomete|318|io-met-e|Lia mano agas strange. Rigardu, se vi volas, sed plej diskrete. Turnu vin iomete, eble, sed tute nature. Li ne vidu, ke vi rigardas al li.|met -  put, place<br>e - ending of adverbs<br>
valora|11917|valor-a|La kofro, kiun ili eltiris, ne estis tre granda, nek speciale bela aŭ valora. Ĝi estis ŝlosita. Per siaj iloj, ili ĝin malfermis.|valor -  value, worth<br>a - termination of adjectives<br>
dormo|5457|dorm-o|Mankis al ŝi forto, kaj ŝia tuta korpo iom doloris. Ŝi estis laca, kvazaŭ ŝi estus laborinta multajn horojn sin-sekve en la kampoj, kvazaŭ ŝi estus movinta pezajn rokojn kaj ŝtonojn dum multaj kaj multaj tagoj, sen eĉ horo da dormo, kvazaŭ ŝi estus marŝinta dum multaj kaj multaj semajnoj sur malfacila monta vojeto. Unuvorte, ŝi estis lacega, kaj ŝajnis al ŝi, ke ĉiuj muskoloj de ŝia korpo plendas pri troa laboro, nehome peza, nehome malfacila, nehome laciga.|dorm -  sleep<br>o - ending of nouns (substantive)<br>
noti|6908|not-i|Prave, eble pano. Ĉiaokaze, jen mi ekvidis lian aŭton, kiu staris flanke de la strato. Mi pensis: nun li forveturos aŭte, kaj mi ne plu povos sekvi lin. Sed ne. Li nur iris porti tiun sakon al la aŭto, ĝin metis en ĝin, reŝlosis la aŭto-pordon, kaj plu piediris. Nur tiam mi havis la ideon noti la numeron de lia aŭta numer-plato. Mi do eksekvis lin plu. Li paŝis sur la dekstra flanko de la strato, kaj mi sekvis iom malproksime sur la maldekstra flanko.|not -  note, brief written remark; musical note<br>i - termination of the infinitive in verbs<br>
zorgi|2994|zorg-i|“Vi parolas, parolas, paroladas, kaj dume tiu kompatinda knabino kuŝas en la koridoro, kaj neniu zorgas pri ŝi!”|zorg -  care for, attend to, look after<br>i - termination of the infinitive in verbs<br>
dika|2679|dik-a|Li rigardas la flegistinon. Ŝi estas dika, grasa virino kun bluaj okuloj, ruĝaj haroj, kaj tre ronda vizaĝo. Jam kelkajn minutojn li provas diri, kio okazis, sed ŝajnas, ke tiu flegistino ne rapide komprenas. La vorto «urĝa» ŝajnas ne ekzisti en ŝia vortaro.|dik -  thick, fat, stout<br>a - termination of adjectives<br>
temi|1050|tem-i|Ŝi venis por instrui. Temas pri io mistera, fakte. Kriptaĵo-scienco.|tem -  theme, topic<br>i - termination of the infinitive in verbs<br>
mispensi|3534|mis-pens-i|Sed nun Tom malŝatas la aventuron. Li sin demandas, kial li sentas tiun flegistinon nefidinda. Li preferus silenteman, grav-aspektan sinjorinon. Tiu ĉi ne aspektas tre zorgeme, kaj li ne trovas ŝin atentema pri liaj demandoj. Verdire, li opinias ŝin ema fuŝi sian laboron. Li timas, ke ŝi ofte agas fuŝe. Fuŝemaj homoj ekzistas en la mondo. Kial tiu tro parolema flegistino ne estus unu el ili? Ĉu li mispaŝis, kiam li turnis sin al ŝi? Sed al kiu alia li povus sin turni? Ŝi estis la sola flegistino, kiu troviĝis en la universitato. Aŭ ĉu li mispensas?|mis -  mis-, incorrectly, in error<br>pens -  think<br>i - termination of the infinitive in verbs<br>
vojeto|5471|voj-et-o|Mankis al ŝi forto, kaj ŝia tuta korpo iom doloris. Ŝi estis laca, kvazaŭ ŝi estus laborinta multajn horojn sin-sekve en la kampoj, kvazaŭ ŝi estus movinta pezajn rokojn kaj ŝtonojn dum multaj kaj multaj tagoj, sen eĉ horo da dormo, kvazaŭ ŝi estus marŝinta dum multaj kaj multaj semajnoj sur malfacila monta vojeto. Unuvorte, ŝi estis lacega, kaj ŝajnis al ŝi, ke ĉiuj muskoloj de ŝia korpo plendas pri troa laboro, nehome peza, nehome malfacila, nehome laciga.|voj -  way, road<br>et -  denotes dimunition of degree<br>o - ending of nouns (substantive)<br>
sekvanta|11437|sekv-ant-a|La sekvantan matenon, niaj amikoj vekiĝis frue. Tuj la policano kaj la du gestudentoj aranĝis, ke ĉiu el ili, unu post la alia, gardo-staros en loko, de kie eblas facile observi la solan vojon – aŭ pli ĝuste vojaĉon – laŭ kiu oni povas proksimiĝi al la kaverno, kaj ke ĉiu havos en la kaverno sian difinitan kaŝejon.|sekv -  follow<br>ant -  ending of present active participle<br>a - termination of adjectives<br>
stulte|5092|stult-e|“Ĉe mi okazis la malo. Mi daŭre pensis pri vi. Mi rimarkis, ke vi ne aspektas tre ĝoje. Vi ŝajnis malfeliĉa. Mi min demandis, ĉu mi povus helpi. Vi ja tre afable konsentis min veturigi. Mi sentas min danka. Mi volus redoni al vi similan servon. Mi opiniis, ke se mi helpas vin vortigi vian malĝojon, tio eble senpezigos vin, kaj mi estos kontenta agi helpe. Eble estas stulte, sed mi ĉiam deziras feliĉigi la homojn.”|stult -  foolish<br>e - ending of adverbs<br>
pulvora|1610|pulvor-a|Cetere, ĉi tie ne estas peca sukero. Estas nur pulvora sukero, en sukerujoj.|pulvor -  powder (substance)<br>a - termination of adjectives<br>
suspekte|8030|suspekt-e|“Ne. Verŝajne li ne suspektis, ke iu suspektos ion. Kiam ŝi petis, ke li veturigu ŝin, tio al li ne plaĉis, sed li verŝajne opiniis, ke estos eĉ pli suspekte malakcepti ŝin.”|suspekt -  suspicion, suspect<br>e - ending of adverbs<br>
konsideri|1168|konsider-i|Ankaŭ mi ne tute komprenas. Estis ideo de Ronga, la profesoro pri lingvistiko. Li konsideras, ke sekretaj lingvoj estas aspekto de la arto komuniki, kaj ke ili do rilatas al lingvistiko.|konsider -  consider<br>i - termination of the infinitive in verbs<br>
kutima|5802|kutim-a|Antaŭe ŝi ne multe pensis pri la plezuro esti libera. Liberi estis io perfekte natura. Ŝi iris, kien ŝi deziris, sen iu ajn malhelpo, kaj tiu libereco ŝajnis evidenta rajto. Kaj nun oni malliberigis ŝin malantaŭ ŝlosita pordo. Ŝi, kiu tiom ŝatis ĝoji, ridi, kanti, kiu tiom ŝatis ludi kaj promeni sub la suno, nun ne plu trovis en si la humuron, kiu tiom ofte helpis ŝin en la malfacilaj horoj de la vivo. Ŝi ne povis vidi la eksteran sunon, kaj same en ŝia koro ne plu lumis la kutima suno de ĝojo.|kutim -  custom, practice, habit<br>a - termination of adjectives<br>
materia|12424|materi-a|“Jes,” daŭrigis Gerda. “Tiun parton de la afero mi konas. Li faris historian esploron en la Biblioteko Vatikana. Inter la paĝoj de malnova libro, li trovis dokumenton en la sekreta lingvo de la Lumoserĉantoj. Li antaŭe kelktempe interesiĝis pri tiu sekreta societo internacia, kaj iom komprenis ĝian sekretan lingvon. Li komprenis, ke tiu papero indikas, kie troviĝas la trezoro de la Lumoserĉantoj, sed mem ne povis traduki ĉiujn detalajn indikojn. Li ricevis la permeson fotokopii la dokumenton. Foje, kiam ni renkontiĝis, li parolis pri tio al mi. Li diris, ke eble homoj provos trovi tiun trezoron, ĉar pli kaj pli multaj personoj interesiĝas pri la malnovaj sekretaj societoj. Li sciis, ke mi estas la sola persono en la mondo, kiu vere ĝisfunde studis tiujn malnovajn sekretajn lingvojn, kaj li petis min solene promesi, ke mi neniam kun-laboros kun homoj serĉantaj la trezoron pro materia intereso.”|materi -  matter<br>a - termination of adjectives<br>
divido|13981|divid-o|Multajn eble surprizos la diversa longeco de la ĉapitroj. Ĝi fontas el la deziro adaptiĝi al la fakto, ke la mensa kapablo asimili novan materialon ne restas konstante samnivela. La dividoj ene de la ĉapitroj estas simplaj indikoj por helpi la instruanton, nedevigaj.|divid -  divide, separate, break up<br>o - ending of nouns (substantive)<br>
monta|5470|mont-a|Mankis al ŝi forto, kaj ŝia tuta korpo iom doloris. Ŝi estis laca, kvazaŭ ŝi estus laborinta multajn horojn sin-sekve en la kampoj, kvazaŭ ŝi estus movinta pezajn rokojn kaj ŝtonojn dum multaj kaj multaj tagoj, sen eĉ horo da dormo, kvazaŭ ŝi estus marŝinta dum multaj kaj multaj semajnoj sur malfacila monta vojeto. Unuvorte, ŝi estis lacega, kaj ŝajnis al ŝi, ke ĉiuj muskoloj de ŝia korpo plendas pri troa laboro, nehome peza, nehome malfacila, nehome laciga.|mont -  mountain<br>a - termination of adjectives<br>
muro|3118|mur-o|La flegistino iras al Bob, kiu fal-sidas ĉe la koridora muro. Ŝi tuŝas lian kapon.|mur -  wall<br>o - ending of nouns (substantive)<br>
maldiskreti|4888|mal-diskret-i|“Kompreneble ne. Mi bone komprenas vin. Fakte, mi ne estas speciale scivola. Mi komencis diri tion nur, ĉar mi trovis la silenton peza kaj la vojon pli kaj pli longa. Sed mi tute ne volus maldiskreti.”|mal -  denotes opposites<br>diskret -  discreet, cautious<br>i - termination of the infinitive in verbs<br>
knabo|223|knab-o|Kaj jen estas Tom, la plej malserioza knabo en la tuta universitato.|knab -  boy<br>o - ending of nouns (substantive)<br>
opinii|3271|opini-i|Tom estas agema knabo, eĉ iom aventurema, kaj eble tiu tro parolema flegistino ne ŝajnas al li kredinda. Eble li opinias, ke tiu flegistino tro emas paroli, kaj do ne estas fidinda. Aŭ ĉu temas pri io alia?|opini -  opinion<br>i - termination of the infinitive in verbs<br>
